UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,VehicleAge,LossRatio,PremiumRate,HasClaim,ClaimIndicator,Log_TotalPremium,Log_TotalClaims,Log_SumInsured,Log_CalculatedPremiumPerTerm
119591,8672,2015-05-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,408000.0,Monthly,1383.8337,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,980.917719298246,0.0,1,0.0,0.0033917492647058,0,0,6.88950751594199,0.0,12.919024904363686,7.233335339210028
119591,8672,2015-07-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,408000.0,Monthly,1383.8337,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,980.917719298246,0.0,1,0.0,0.0033917492647058,0,0,6.88950751594199,0.0,12.919024904363686,7.233335339210028
119581,8672,2014-12-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,500000.0,Monthly,99.8783,,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,87.612543859649,0.0,0,0.0,0.0001997565999999,0,0,4.4842734261410815,0.0,13.122365377402328,4.613914839809676
119581,8672,2015-03-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,500000.0,Monthly,99.8783,,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,87.612543859649,0.0,1,0.0,0.0001997565999999,0,0,4.4842734261410815,0.0,13.122365377402328,4.613914839809676
119581,8672,2015-05-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,500000.0,Monthly,99.8783,,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,87.612543859649,0.0,1,0.0,0.0001997565999999,0,0,4.4842734261410815,0.0,13.122365377402328,4.613914839809676
119581,8672,2015-07-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2066,Johannesburg,Johannesburg,Mobility - Motor,5037006.0,Passenger Vehicle,2014,BMW,316i A/T (F30),4.0,1598.0,100.0,S/D,4.0,2013-04-01,408000.0,Yes,No,0.0,,,,,,,500000.0,Monthly,99.8783,,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,87.612543859649,0.0,1,0.0,0.0001997565999999,0,0,4.4842734261410815,0.0,13.122365377402328,4.613914839809676
50190,283,2015-02-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,6,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
50187,283,2014-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,3500.0,Monthly,2.5107,,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.284176570458,0.0,5,0.0,0.0007173428571428,0,0,0.250117711746342,0.0,8.160803920954665,1.2558154477936458
50189,283,2014-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,50000.0,Monthly,50.0,,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,5.659309564233,0.0,5,0.0,0.0009999999999999,0,0,1.896015810144208,0.0,10.819798284210286,3.9318256327243257
50193,283,2014-09-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,206900.0,Monthly,735.3199,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,645.017456140351,0.0,5,0.0,0.0035539869502174,0,0,6.470826525306605,0.0,12.239995696974733,6.601664671036475
50193,283,2014-11-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,206900.0,Monthly,735.3199,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,645.017456140351,0.0,5,0.0,0.0035539869502174,0,0,6.470826525306605,0.0,12.239995696974733,6.601664671036475
50193,283,2015-04-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,2007-04-01,,Yes,No,0.0,,,,,,,206900.0,Monthly,735.3199,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,645.017456140351,0.0,6,0.0,0.0035539869502174,0,0,6.470826525306605,0.0,12.239995696974733,6.601664671036475
139091,283,2015-02-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,44004540.0,Medium Commercial,2010,MERCEDES-BENZ,SPRINTER 416 CDI HI-ROOF F/C P/V,5.0,2700.0,115.0,P/V,2.0,2004-05-01,202900.0,Yes,Yes,0.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,5,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
139088,283,2015-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,44004540.0,Medium Commercial,2010,MERCEDES-BENZ,SPRINTER 416 CDI HI-ROOF F/C P/V,5.0,2700.0,115.0,P/V,2.0,2004-05-01,202900.0,Yes,Yes,0.0,,,,,,,5000000.0,Monthly,2.8704,,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.517894736842,0.0,5,0.0,5.7408e-07,0,0,1.2578627245607226,0.0,15.424948670398354,1.353357860873626
139088,283,2015-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,44004540.0,Medium Commercial,2010,MERCEDES-BENZ,SPRINTER 416 CDI HI-ROOF F/C P/V,5.0,2700.0,115.0,P/V,2.0,2004-05-01,202900.0,Yes,Yes,0.0,,,,,,,5000000.0,Monthly,2.8704,,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.517894736842,0.0,5,0.0,5.7408e-07,0,0,1.2578627245607226,0.0,15.424948670398354,1.353357860873626
139088,283,2015-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,44004540.0,Medium Commercial,2010,MERCEDES-BENZ,SPRINTER 416 CDI HI-ROOF F/C P/V,5.0,2700.0,115.0,P/V,2.0,2004-05-01,202900.0,Yes,Yes,0.0,,,,,,,5000000.0,Monthly,2.8704,,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.517894736842,0.0,5,0.0,5.7408e-07,0,0,1.2578627245607226,0.0,15.424948670398354,1.353357860873626
2442,283,2015-02-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,3500.0,Monthly,3.5876,,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0010250285714285,0,0,0.0,0.0,8.160803920954665,1.5233570115082304
2440,283,2015-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,7.1749,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349799999999,0,0,0.0,0.0,8.517393171418904,2.101068484292598
2440,283,2015-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,7.1749,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349799999999,0,0,0.0,0.0,8.517393171418904,2.101068484292598
2440,283,2015-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,7.1749,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349799999999,0,0,0.0,0.0,8.517393171418904,2.101068484292598
2440,283,2014-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,8.1014,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.10649122807,0.0,1,0.0,0.0016202799999999,0,0,2.092665126921421,0.0,8.517393171418904,2.2084282478435444
2440,283,2014-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,8.1014,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.10649122807,0.0,1,0.0,0.0016202799999999,0,0,2.092665126921421,0.0,8.517393171418904,2.2084282478435444
2440,283,2014-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,5000.0,Monthly,8.1014,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.10649122807,0.0,1,0.0,0.0016202799999999,0,0,2.092665126921421,0.0,8.517393171418904,2.2084282478435444
2441,283,2015-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,10.7625,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349999999999,0,0,0.0,0.0,8.922791623969637,2.464916504911498
2441,283,2015-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,10.7625,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349999999999,0,0,0.0,0.0,8.922791623969637,2.464916504911498
2441,283,2015-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,10.7625,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349999999999,0,0,0.0,0.0,8.922791623969637,2.464916504911498
2439,283,2015-02-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,10.7625,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0014349999999999,0,0,0.0,0.0,8.922791623969637,2.464916504911498
2441,283,2014-04-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2441,283,2014-06-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2441,283,2014-08-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2441,283,2014-10-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2441,283,2014-12-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2439,283,2014-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2439,283,2014-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2439,283,2014-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,7500.0,Monthly,12.1522,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,10.659824561403,0.0,1,0.0,0.0016202933333333,0,0,2.4561491346172986,0.0,8.922791623969637,2.576589045010854
2444,283,2014-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,50000.0,Monthly,50.0,,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,43.859649122807,0.0,1,0.0,0.0009999999999999,0,0,3.803538707456636,0.0,10.819798284210286,3.9318256327243257
2444,283,2014-05-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,50000.0,Monthly,50.0,,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,43.859649122807,0.0,1,0.0,0.0009999999999999,0,0,3.803538707456636,0.0,10.819798284210286,3.9318256327243257
2444,283,2014-07-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,50000.0,Monthly,50.0,,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,43.859649122807,0.0,1,0.0,0.0009999999999999,0,0,3.803538707456636,0.0,10.819798284210286,3.9318256327243257
2444,283,2015-03-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2013,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,,Yes,No,0.0,,,,,,,100000.0,Monthly,50.0,,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,2,,0.0004999999999999,0,0,0.0,0.0,11.51293546492023,3.9318256327243257
2443,283,2015-02-01,False,  ,Close Corporation,Mr,English,Standard Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4093,Natal (Durban),Durban,Mobility - Motor,64082441.0,Medium Commercial,2014,VOLKSWAGEN,CRAFTER 50 2.0 BiTDi HR120KW XLWB F/C P/V,4.0,1968.0,120.0,P/V,5.0,2012-01-01,626084.0,Yes,No,0.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,18.796992481203,0.0,1,0.0,2499.999975,0,0,2.985530031274555,0.0,0.009950330853168,3.258096538021482
